trade_id,signal_type,zone_name,entry_time,entry_price,target_price,exit_time,exit_price,exit_type,pnl,hold_duration
1,BUY,sup1,2024-01-04T10:55:00,16586.55,16661.55,2024-01-04T12:40:00,16560.25,STOP_LOSS,-26.299999999999272,105.0
2,BUY,sup1,2024-01-05T11:10:00,16492.75,16567.75,2024-01-05T11:35:00,16468.25,STOP_LOSS,-24.5,25.0
3,BUY,sup1,2024-01-05T13:00:00,16487.95,16562.95,2024-01-05T15:45:00,16564.15,TARGET,76.20000000000073,165.0
4,BUY,res1,2024-01-08T13:45:00,16617.55,16692.55,2024-01-08T16:00:00,16699.25,TARGET,81.70000000000073,135.0
5,BUY,sup1,2024-01-09T15:00:00,16635.25,16710.25,2024-01-10T10:10:00,16730.75,TARGET,95.5,1150.0
6,BUY,sup1,2024-01-10T13:05:00,16684.55,16759.55,2024-01-10T16:05:00,16655.55,STOP_LOSS,-29.0,180.0
7,BUY,sup1,2024-01-11T14:25:00,16728.65,16803.65,2024-01-11T14:40:00,16679.55,STOP_LOSS,-49.10000000000218,15.0
8,BUY,sup1,2024-01-12T09:05:00,16659.25,16734.25,2024-01-12T12:50:00,16611.35,STOP_LOSS,-47.900000000001455,225.0
9,BUY,res1,2024-01-12T14:30:00,16658.35,16733.35,2024-01-12T15:40:00,16732.75,TARGET,74.40000000000146,70.0
10,BUY,sup1,2024-01-15T10:50:00,16663.25,16738.25,2024-01-15T14:05:00,16625.85,STOP_LOSS,-37.400000000001455,195.0
11,BUY,sup1,2024-01-16T12:00:00,16507.75,16582.75,2024-01-17T09:00:00,16395.35,STOP_LOSS,-112.40000000000146,1260.0
12,BUY,res1,2024-01-17T13:35:00,16421.05,16496.05,2024-01-17T14:00:00,16402.05,STOP_LOSS,-19.0,25.0
13,BUY,sup1,2024-01-17T16:25:00,16382.15,16457.15,2024-01-18T09:00:00,16444.05,TARGET,61.899999999999636,995.0
14,BUY,res1,2024-01-18T10:25:00,16475.65,16550.65,2024-01-18T13:15:00,16541.45,TARGET,65.79999999999927,170.0
15,BUY,sup1,2024-01-18T16:30:00,16548.05,16623.05,2024-01-19T09:00:00,16625.85,TARGET,77.79999999999927,990.0
16,BUY,sup1,2024-01-19T11:50:00,16602.85,16677.85,2024-01-19T14:40:00,16575.95,STOP_LOSS,-26.899999999997817,170.0
17,BUY,res1,2024-01-22T14:55:00,16627.95,16702.95,2024-01-23T09:00:00,16743.75,TARGET,115.79999999999927,1085.0
18,BUY,sup1,2024-01-23T11:50:00,16656.55,16731.55,2024-01-23T15:20:00,16639.35,STOP_LOSS,-17.200000000000728,210.0
19,BUY,sup1,2024-01-24T10:35:00,16783.95,16858.95,2024-01-24T13:50:00,16857.95,TARGET,74.0,195.0
20,BUY,sup1,2024-01-25T09:45:00,16843.85,16918.85,2024-01-25T10:15:00,16828.35,STOP_LOSS,-15.5,30.0
21,BUY,sup1,2024-01-25T10:50:00,16840.45,16915.45,2024-01-25T11:25:00,16826.85,STOP_LOSS,-13.600000000002183,35.0
22,BUY,res1,2024-01-26T11:15:00,16917.45,16992.45,2024-01-29T09:45:00,16898.75,STOP_LOSS,-18.700000000000728,4230.0
23,BUY,sup1,2024-01-29T11:40:00,16875.75,16950.75,2024-01-30T09:00:00,17004.25,TARGET,128.5,1280.0
24,BUY,sup1,2024-01-30T12:30:00,16963.55,17038.55,2024-01-31T10:35:00,16946.45,STOP_LOSS,-17.099999999998545,1325.0
25,BUY,res1,2024-01-31T12:25:00,16963.05,17038.05,2024-01-31T13:30:00,16946.55,STOP_LOSS,-16.5,65.0
26,BUY,sup1,2024-02-01T10:30:00,16850.25,16925.25,2024-02-02T09:00:00,16981.45,TARGET,131.20000000000073,1350.0
27,BUY,res1,2024-02-02T14:05:00,16998.55,17073.55,2024-02-02T14:15:00,16975.65,STOP_LOSS,-22.899999999997817,10.0
28,BUY,sup1,2024-02-05T09:20:00,16925.55,17000.55,2024-02-05T10:30:00,16901.25,STOP_LOSS,-24.299999999999272,70.0
29,BUY,sup1,2024-02-06T10:05:00,16885.85,16960.85,2024-02-06T15:40:00,16975.55,TARGET,89.70000000000073,335.0
30,BUY,sup1,2024-02-07T10:20:00,17003.65,17078.65,2024-02-07T11:35:00,16977.15,STOP_LOSS,-26.5,75.0
31,BUY,sup1,2024-02-07T13:10:00,16978.95,17053.95,2024-02-07T15:45:00,16959.25,STOP_LOSS,-19.700000000000728,155.0
32,BUY,res1,2024-02-08T13:10:00,16966.75,17041.75,2024-02-09T09:45:00,16943.45,STOP_LOSS,-23.299999999999272,1235.0
33,BUY,sup1,2024-02-09T13:15:00,16976.05,17051.05,2024-02-09T15:00:00,16958.55,STOP_LOSS,-17.5,105.0
34,BUY,res1,2024-02-12T09:30:00,16992.75,17067.75,2024-02-12T09:55:00,16960.95,STOP_LOSS,-31.799999999999272,25.0
35,BUY,res1,2024-02-12T10:40:00,16998.95,17073.95,2024-02-12T12:35:00,16983.65,STOP_LOSS,-15.299999999999272,115.0
36,BUY,sup1,2024-02-12T13:40:00,16986.95,17061.95,2024-02-12T14:30:00,16975.05,STOP_LOSS,-11.900000000001455,50.0
37,BUY,sup1,2024-02-13T11:35:00,16950.45,17025.45,2024-02-13T14:30:00,16899.85,STOP_LOSS,-50.60000000000218,175.0
38,BUY,res1,2024-02-14T11:10:00,16896.55,16971.55,2024-02-15T09:00:00,17014.25,TARGET,117.70000000000073,1310.0
39,BUY,sup1,2024-02-16T12:25:00,17176.25,17251.25,2024-02-16T13:35:00,17159.15,STOP_LOSS,-17.099999999998545,70.0
40,BUY,sup1,2024-02-19T11:30:00,17055.65,17130.65,2024-02-20T09:20:00,17032.05,STOP_LOSS,-23.600000000002183,1310.0
41,BUY,sup1,2024-02-20T10:35:00,17036.95,17111.95,2024-02-21T10:40:00,17112.05,TARGET,75.09999999999854,1445.0
42,BUY,sup1,2024-02-21T13:10:00,17136.35,17211.35,2024-02-21T14:10:00,17126.35,STOP_LOSS,-10.0,60.0
43,BUY,sup1,2024-02-22T09:00:00,17290.15,17365.15,2024-02-22T09:20:00,17365.55,TARGET,75.39999999999782,20.0
44,BUY,sup1,2024-02-22T11:30:00,17302.25,17377.25,2024-02-22T13:35:00,17379.75,TARGET,77.5,125.0
45,BUY,sup1,2024-02-22T14:20:00,17357.45,17432.45,2024-02-23T16:05:00,17437.15,TARGET,79.70000000000073,1545.0
46,BUY,sup1,2024-02-27T09:10:00,17437.55,17512.55,2024-02-27T13:25:00,17516.25,TARGET,78.70000000000073,255.0
47,BUY,sup1,2024-02-28T12:15:00,17578.85,17653.85,2024-02-29T09:30:00,17645.75,TARGET,66.90000000000146,1275.0
48,BUY,sup1,2024-02-29T11:25:00,17682.75,17757.75,2024-02-29T14:20:00,17657.25,STOP_LOSS,-25.5,175.0
49,BUY,sup1,2024-02-29T14:35:00,17687.85,17762.85,2024-03-01T09:00:00,17785.55,TARGET,97.70000000000073,1105.0
50,BUY,sup1,2024-03-01T14:30:00,17763.15,17838.15,2024-03-01T15:00:00,17743.55,STOP_LOSS,-19.600000000002183,30.0
51,BUY,sup1,2024-03-05T10:55:00,17664.15,17739.15,2024-03-05T16:00:00,17738.75,TARGET,74.59999999999854,305.0
52,BUY,sup1,2024-03-06T09:25:00,17701.85,17776.85,2024-03-06T12:35:00,17697.15,STOP_LOSS,-4.69999999999709,190.0
53,BUY,sup1,2024-03-06T13:10:00,17704.45,17779.45,2024-03-07T09:00:00,17645.55,STOP_LOSS,-58.900000000001455,1190.0
54,BUY,res1,2024-03-07T13:00:00,17727.75,17802.75,2024-03-07T14:05:00,17709.75,STOP_LOSS,-18.0,65.0
55,BUY,sup1,2024-03-07T14:10:00,17716.25,17791.25,2024-03-07T14:30:00,17788.25,TARGET,72.0,20.0
56,BUY,sup1,2024-03-07T15:55:00,17826.65,17901.65,2024-03-11T09:00:00,17708.75,STOP_LOSS,-117.90000000000146,5345.0
57,BUY,sup1,2024-03-11T10:50:00,17680.25,17755.25,2024-03-12T09:00:00,17798.95,TARGET,118.70000000000073,1330.0
58,BUY,sup1,2024-03-12T10:25:00,17796.75,17871.75,2024-03-12T13:30:00,17774.45,STOP_LOSS,-22.299999999999272,185.0
59,BUY,sup1,2024-03-12T13:35:00,17814.55,17889.55,2024-03-12T14:45:00,17795.05,STOP_LOSS,-19.5,70.0
60,BUY,sup1,2024-03-13T16:15:00,17973.55,18048.55,2024-03-14T14:50:00,17945.95,STOP_LOSS,-27.599999999998545,1355.0
61,BUY,sup1,2024-03-15T09:05:00,17933.65,18008.65,2024-03-15T12:15:00,18014.05,TARGET,80.39999999999782,190.0
62,BUY,sup1,2024-03-15T16:00:00,17988.95,18063.95,2024-03-18T09:00:00,17965.55,STOP_LOSS,-23.400000000001455,3900.0
63,BUY,res1,2024-03-18T10:00:00,18001.05,18076.05,2024-03-18T10:10:00,17991.65,STOP_LOSS,-9.399999999997817,10.0
64,BUY,sup1,2024-03-18T12:30:00,17995.65,18070.65,2024-03-18T13:35:00,17958.35,STOP_LOSS,-37.30000000000291,65.0
65,BUY,sup1,2024-03-18T14:25:00,17974.05,18049.05,2024-03-18T14:40:00,17949.45,STOP_LOSS,-24.599999999998545,15.0
66,BUY,sup1,2024-03-18T16:00:00,17928.55,18003.55,2024-03-20T10:20:00,18005.25,TARGET,76.70000000000073,2540.0
67,BUY,sup1,2024-03-21T14:35:00,18096.95,18171.95,2024-03-22T09:10:00,18166.05,TARGET,69.09999999999854,1115.0
68,BUY,sup1,2024-03-22T13:30:00,18190.05,18265.05,2024-03-25T15:15:00,18285.95,TARGET,95.90000000000146,4425.0
69,BUY,res1,2024-03-26T10:10:00,18289.35,18364.35,2024-03-26T12:20:00,18366.95,TARGET,77.60000000000218,130.0
70,SELL,res1,2024-03-26T14:10:00,18394.15,18319.15,2024-03-26T15:50:00,18410.35,STOP_LOSS,-16.19999999999709,100.0
71,BUY,res1,2024-03-27T09:25:00,18415.15,18490.15,2024-03-27T10:00:00,18402.85,STOP_LOSS,-12.30000000000291,35.0
72,BUY,res1,2024-03-27T10:05:00,18429.65,18504.65,2024-03-27T14:00:00,18506.65,TARGET,77.0,235.0
73,BUY,sup1,2024-03-28T09:35:00,18498.55,18573.55,2024-03-28T12:35:00,18481.25,STOP_LOSS,-17.299999999999272,180.0
74,BUY,sup1,2024-03-28T12:55:00,18495.75,18570.75,2024-03-28T13:40:00,18482.75,STOP_LOSS,-13.0,45.0
75,BUY,sup1,2024-03-28T14:10:00,18488.45,18563.45,2024-04-02T10:45:00,18474.15,STOP_LOSS,-14.299999999999272,6995.0
76,BUY,sup1,2024-04-03T10:45:00,18317.95,18392.95,2024-04-04T10:05:00,18388.65,TARGET,70.70000000000073,1400.0
77,BUY,sup1,2024-04-04T12:10:00,18368.75,18443.75,2024-04-05T09:00:00,18183.75,STOP_LOSS,-185.0,1250.0
78,BUY,sup1,2024-04-05T13:40:00,18140.65,18215.65,2024-04-08T09:15:00,18236.75,TARGET,96.09999999999854,4055.0
79,BUY,res1,2024-04-08T13:00:00,18289.75,18364.75,2024-04-08T13:45:00,18268.15,STOP_LOSS,-21.599999999998545,45.0
80,BUY,sup1,2024-04-08T13:50:00,18277.45,18352.45,2024-04-09T09:05:00,18236.25,STOP_LOSS,-41.20000000000073,1155.0
81,BUY,sup1,2024-04-09T11:55:00,18208.95,18283.95,2024-04-09T12:30:00,18175.35,STOP_LOSS,-33.60000000000218,35.0
82,BUY,sup1,2024-04-09T13:15:00,18207.05,18282.05,2024-04-09T15:15:00,18171.25,STOP_LOSS,-35.79999999999927,120.0
83,BUY,res1,2024-04-10T10:55:00,18212.85,18287.85,2024-04-10T11:45:00,18190.35,STOP_LOSS,-22.5,50.0
84,BUY,res1,2024-04-10T13:10:00,18229.65,18304.65,2024-04-10T14:05:00,18211.75,STOP_LOSS,-17.900000000001455,55.0
85,BUY,sup1,2024-04-11T10:00:00,18093.05,18168.05,2024-04-11T10:50:00,18058.05,STOP_LOSS,-35.0,50.0
86,BUY,sup1,2024-04-11T14:30:00,17957.1,18032.1,2024-04-11T14:40:00,18046.75,TARGET,89.65000000000146,10.0
87,BUY,sup1,2024-04-11T15:55:00,18031.65,18106.65,2024-04-11T16:05:00,17941.25,STOP_LOSS,-90.40000000000146,10.0
88,BUY,sup1,2024-04-15T12:30:00,18071.95,18146.95,2024-04-15T14:35:00,18181.85,TARGET,109.89999999999782,125.0
89,BUY,sup1,2024-04-16T10:35:00,17769.95,17844.95,2024-04-16T13:40:00,17846.05,TARGET,76.09999999999854,185.0
90,BUY,sup1,2024-04-17T09:00:00,17749.95,17824.95,2024-04-17T10:00:00,17821.25,TARGET,71.29999999999927,60.0
91,BUY,sup1,2024-04-18T12:30:00,17774.35,17849.35,2024-04-18T14:45:00,17735.65,STOP_LOSS,-38.69999999999709,135.0
92,BUY,sup1,2024-04-18T15:05:00,17772.55,17847.55,2024-04-18T15:40:00,17723.05,STOP_LOSS,-49.5,35.0
93,BUY,sup1,2024-04-18T15:50:00,17775.85,17850.85,2024-04-19T09:00:00,17685.55,STOP_LOSS,-90.29999999999927,1030.0
94,BUY,sup1,2024-04-19T10:50:00,17660.45,17735.45,2024-04-19T11:50:00,17744.05,TARGET,83.59999999999854,60.0
95,BUY,res1,2024-04-19T12:30:00,17720.35,17795.35,2024-04-22T09:00:00,17866.05,TARGET,145.70000000000073,4110.0
96,BUY,sup1,2024-04-22T10:55:00,17791.25,17866.25,2024-04-22T15:00:00,17870.05,TARGET,78.79999999999927,245.0
97,BUY,res1,2024-04-23T16:20:00,18085.35,18160.35,2024-04-24T09:00:00,18183.55,TARGET,98.20000000000073,1000.0
98,BUY,sup1,2024-04-24T12:45:00,18188.15,18263.15,2024-04-24T14:35:00,18171.75,STOP_LOSS,-16.400000000001455,110.0
99,BUY,res1,2024-04-26T09:05:00,18028.05,18103.05,2024-04-26T14:30:00,18096.05,TARGET,68.0,325.0
100,BUY,sup1,2024-04-26T15:00:00,18068.55,18143.55,2024-04-26T15:55:00,18162.45,TARGET,93.90000000000146,55.0
101,BUY,sup1,2024-04-29T13:30:00,18153.85,18228.85,2024-04-29T13:40:00,18137.75,STOP_LOSS,-16.099999999998545,10.0
102,BUY,sup1,2024-04-30T14:15:00,18046.65,18121.65,2024-04-30T14:30:00,18003.55,STOP_LOSS,-43.10000000000218,15.0
103,BUY,sup1,2024-04-30T15:40:00,18021.55,18096.55,2024-05-02T09:00:00,17921.05,STOP_LOSS,-100.5,2480.0
104,BUY,sup1,2024-05-02T11:35:00,17928.55,18003.55,2024-05-02T16:10:00,17880.75,STOP_LOSS,-47.79999999999927,275.0
105,BUY,res1,2024-05-03T12:10:00,17994.85,18069.85,2024-05-03T13:35:00,17962.55,STOP_LOSS,-32.29999999999927,85.0
106,BUY,sup1,2024-05-03T13:40:00,17969.95,18044.95,2024-05-03T14:30:00,18097.45,TARGET,127.5,50.0
107,BUY,sup1,2024-05-03T16:30:00,17992.35,18067.35,2024-05-06T10:35:00,18066.55,TARGET,74.20000000000073,3965.0
108,BUY,sup1,2024-05-06T13:25:00,18166.35,18241.35,2024-05-06T15:10:00,18148.15,STOP_LOSS,-18.19999999999709,105.0
109,BUY,res1,2024-05-07T10:50:00,18274.15,18349.15,2024-05-07T15:10:00,18357.15,TARGET,83.0,260.0
110,SELL,res1,2024-05-09T09:15:00,18529.05,18454.05,2024-05-09T09:40:00,18542.55,STOP_LOSS,-13.5,25.0
111,BUY,res1,2024-05-09T09:45:00,18544.05,18619.05,2024-05-09T13:50:00,18624.65,TARGET,80.60000000000218,245.0
112,BUY,sup1,2024-05-09T16:05:00,18669.85,18744.85,2024-05-10T09:00:00,18768.65,TARGET,98.80000000000291,1015.0
113,BUY,sup1,2024-05-13T13:15:00,18736.55,18811.55,2024-05-13T14:20:00,18725.05,STOP_LOSS,-11.5,65.0
114,BUY,sup1,2024-05-13T15:55:00,18744.55,18819.55,2024-05-14T09:00:00,18724.65,STOP_LOSS,-19.899999999997817,1025.0
115,BUY,sup1,2024-05-14T11:55:00,18708.05,18783.05,2024-05-14T14:30:00,18694.85,STOP_LOSS,-13.200000000000728,155.0
116,BUY,sup1,2024-05-14T15:15:00,18709.45,18784.45,2024-05-15T10:05:00,18786.35,TARGET,76.89999999999782,1130.0
117,BUY,sup1,2024-05-15T13:10:00,18800.05,18875.05,2024-05-15T13:45:00,18790.35,STOP_LOSS,-9.700000000000728,35.0
118,BUY,sup1,2024-05-15T14:30:00,18800.0,18875.0,2024-05-15T14:30:00,18874.45,TARGET,74.45000000000073,0.0
119,BUY,res1,2024-05-20T13:15:00,18780.35,18855.35,2024-05-20T15:25:00,18769.95,STOP_LOSS,-10.399999999997817,130.0
120,BUY,sup1,2024-05-21T12:35:00,18686.55,18761.55,2024-05-21T13:40:00,18671.75,STOP_LOSS,-14.799999999999272,65.0
121,BUY,res1,2024-05-21T15:05:00,18686.95,18761.95,2024-05-22T09:05:00,18670.85,STOP_LOSS,-16.100000000002183,1080.0
122,BUY,sup1,2024-05-22T09:40:00,18685.85,18760.85,2024-05-22T10:35:00,18668.05,STOP_LOSS,-17.799999999999272,55.0
123,BUY,res1,2024-05-22T12:05:00,18684.65,18759.65,2024-05-22T13:55:00,18661.75,STOP_LOSS,-22.900000000001455,110.0
124,BUY,sup1,2024-05-22T14:40:00,18661.15,18736.15,2024-05-23T09:05:00,18736.15,TARGET,75.0,1105.0
125,BUY,sup1,2024-05-24T13:55:00,18620.55,18695.55,2024-05-24T15:30:00,18602.35,STOP_LOSS,-18.200000000000728,95.0
126,BUY,sup1,2024-05-27T11:40:00,18721.95,18796.95,2024-05-27T12:00:00,18707.05,STOP_LOSS,-14.900000000001455,20.0
127,BUY,sup1,2024-05-27T12:50:00,18717.75,18792.75,2024-05-28T09:00:00,18831.85,TARGET,114.09999999999854,1210.0
128,BUY,sup1,2024-05-30T13:05:00,18487.55,18562.55,2024-05-31T09:35:00,18452.05,STOP_LOSS,-35.5,1230.0
129,BUY,sup1,2024-05-31T11:30:00,18478.05,18553.05,2024-05-31T16:30:00,18431.95,STOP_LOSS,-46.099999999998545,300.0
130,BUY,sup1,2024-06-03T13:00:00,18634.75,18709.75,2024-06-04T09:00:00,18544.25,STOP_LOSS,-90.5,1200.0
131,BUY,sup1,2024-06-04T13:00:00,18393.85,18468.85,2024-06-04T13:55:00,18472.05,TARGET,78.20000000000073,55.0
132,BUY,sup1,2024-06-05T10:25:00,18490.95,18565.95,2024-06-05T13:15:00,18565.55,TARGET,74.59999999999854,170.0
133,BUY,sup1,2024-06-06T16:10:00,18642.15,18717.15,2024-06-07T09:20:00,18600.55,STOP_LOSS,-41.60000000000218,1030.0
134,BUY,sup1,2024-06-07T15:05:00,18496.45,18571.45,2024-06-07T16:25:00,18576.55,TARGET,80.09999999999854,80.0
135,BUY,res1,2024-06-12T13:40:00,18486.15,18561.15,2024-06-12T14:30:00,18560.85,TARGET,74.69999999999709,50.0
136,BUY,sup1,2024-06-13T14:30:00,18442.05,18517.05,2024-06-13T15:10:00,18417.45,STOP_LOSS,-24.599999999998545,40.0
137,BUY,sup1,2024-06-14T15:40:00,18064.65,18139.65,2024-06-14T16:05:00,17981.55,STOP_LOSS,-83.10000000000218,25.0
138,BUY,res1,2024-06-17T14:10:00,18056.65,18131.65,2024-06-17T14:25:00,18039.65,STOP_LOSS,-17.0,15.0
139,BUY,sup1,2024-06-18T15:35:00,18109.05,18184.05,2024-06-19T09:20:00,18074.45,STOP_LOSS,-34.599999999998545,1065.0
140,BUY,sup1,2024-06-19T11:05:00,18087.15,18162.15,2024-06-19T11:40:00,18065.45,STOP_LOSS,-21.700000000000728,35.0
141,BUY,sup1,2024-06-19T11:50:00,18085.45,18160.45,2024-06-20T09:30:00,18193.85,TARGET,108.39999999999782,1300.0
142,BUY,res1,2024-06-20T12:15:00,18197.35,18272.35,2024-06-20T12:40:00,18164.25,STOP_LOSS,-33.099999999998545,25.0
143,BUY,sup1,2024-06-20T13:55:00,18154.75,18229.75,2024-06-20T14:40:00,18135.15,STOP_LOSS,-19.599999999998545,45.0
144,BUY,sup1,2024-06-20T15:35:00,18148.85,18223.85,2024-06-21T09:00:00,18223.55,TARGET,74.70000000000073,1045.0
145,BUY,sup1,2024-06-21T10:50:00,18193.25,18268.25,2024-06-21T11:15:00,18146.95,STOP_LOSS,-46.29999999999927,25.0
146,BUY,sup1,2024-06-21T13:00:00,18162.55,18237.55,2024-06-21T14:25:00,18131.65,STOP_LOSS,-30.899999999997817,85.0
147,BUY,res1,2024-06-21T16:25:00,18174.05,18249.05,2024-06-24T09:50:00,18254.55,TARGET,80.5,3925.0
148,BUY,res1,2024-06-24T15:50:00,18307.65,18382.65,2024-06-25T09:00:00,18159.35,STOP_LOSS,-148.3000000000029,1030.0
149,BUY,sup1,2024-06-25T10:55:00,18103.65,18178.65,2024-06-26T09:00:00,18294.45,TARGET,190.79999999999927,1325.0
150,BUY,res1,2024-06-27T13:30:00,18194.55,18269.55,2024-06-28T09:00:00,18300.05,TARGET,105.5,1170.0
151,BUY,res1,2024-06-28T11:20:00,18317.65,18392.65,2024-06-28T13:35:00,18270.55,STOP_LOSS,-47.10000000000218,135.0
152,BUY,res1,2024-06-28T16:25:00,18283.05,18358.05,2024-07-01T09:00:00,18427.35,TARGET,144.29999999999927,3875.0
153,BUY,sup1,2024-07-01T10:45:00,18312.65,18387.65,2024-07-01T11:15:00,18289.35,STOP_LOSS,-23.30000000000291,30.0
154,BUY,res1,2024-07-01T14:00:00,18320.55,18395.55,2024-07-02T09:00:00,18228.45,STOP_LOSS,-92.09999999999854,1140.0
155,BUY,sup1,2024-07-02T12:25:00,18118.05,18193.05,2024-07-02T13:10:00,18086.75,STOP_LOSS,-31.299999999999272,45.0
156,BUY,res1,2024-07-02T16:05:00,18136.95,18211.95,2024-07-03T09:00:00,18241.55,TARGET,104.59999999999854,1015.0
157,BUY,sup1,2024-07-03T13:20:00,18343.35,18418.35,2024-07-03T14:20:00,18322.35,STOP_LOSS,-21.0,60.0
158,BUY,sup1,2024-07-04T11:30:00,18432.65,18507.65,2024-07-05T09:00:00,18515.75,TARGET,83.09999999999854,1290.0
159,BUY,sup1,2024-07-08T14:35:00,18537.75,18612.75,2024-07-08T16:05:00,18506.25,STOP_LOSS,-31.5,90.0
160,BUY,sup1,2024-07-11T13:35:00,18437.95,18512.95,2024-07-11T14:30:00,18503.35,TARGET,65.39999999999782,55.0
161,BUY,res1,2024-07-12T10:35:00,18595.45,18670.45,2024-07-12T11:25:00,18556.15,STOP_LOSS,-39.29999999999927,50.0
162,BUY,res1,2024-07-12T12:40:00,18614.65,18689.65,2024-07-12T14:20:00,18591.75,STOP_LOSS,-22.900000000001455,100.0
163,BUY,sup1,2024-07-15T10:00:00,18718.45,18793.45,2024-07-15T13:15:00,18671.45,STOP_LOSS,-47.0,195.0
164,BUY,sup1,2024-07-16T10:20:00,18474.05,18549.05,2024-07-17T09:05:00,18439.15,STOP_LOSS,-34.89999999999782,1365.0
